perturbation_rank,model_name,target,intervention,association_sign,direction_evidence,priority_score,evidence_source_count,affected_pathway_count,affected_pathways,mean_baseline_escape_probability,mean_perturbed_escape_probability,mean_delta_escape_probability,mean_predicted_escape_reduction,median_predicted_escape_reduction,maximum_predicted_escape_reduction,cells_with_reduced_escape_probability,fraction_cells_with_reduced_escape_probability,perturbation_strength,confidence_score,intervention_score,predicted_effect,rap_effect_fraction
41,rap_plus_pathways,UBE2C,inhibit,1.0,differential_expression_effect,0.6201602651399948,2.0,1,G2-M Checkpoint,0.40940627470332364,0.7769745227716062,0.3675682480682826,-0.3675682480682826,-0.3474024111810695,-4.53945225184572e-08,0,0.0,0.5,0.476746799236664,-0.17523698576758184,predicted_worsening,0.25
42,rap_plus_pathways,KNL1,inhibit,1.0,differential_expression_effect,0.6242033036182136,2.0,1,G2-M Checkpoint,0.40940627470332364,0.7769745227716062,0.3675682480682826,-0.3675682480682826,-0.3474024111810695,-4.53945225184572e-08,0,0.0,0.5,0.47876831847577345,-0.17598003205273763,predicted_worsening,0.25
43,rap_plus_pathways,PBK,inhibit,1.0,differential_expression_effect,0.6421132486951168,2.0,1,G2-M Checkpoint,0.40940627470332364,0.7769745227716062,0.3675682480682826,-0.3675682480682826,-0.3474024111810695,-4.53945225184572e-08,0,0.0,0.5,0.487723291014225,-0.17927159562019584,predicted_worsening,0.25
44,rap_plus_pathways,MKI67,inhibit,1.0,differential_expression_effect,0.6708860019200854,4.0,2,E2F Targets;G2-M Checkpoint,0.40940627470332364,0.6853598141687695,0.2759535394654459,-0.2759535394654459,-0.25960268027497724,-1.4434715893296218e-08,0,0.0,0.5,0.668776334293376,-0.18455119655898336,predicted_worsening,0.25
45,rap_plus_pathways,CCNA2,inhibit,1.0,differential_expression_effect,0.6722182796119277,2.0,1,G2-M Checkpoint,0.40940627470332364,0.7769745227716062,0.3675682480682826,-0.3675682480682826,-0.3474024111810695,-4.53945225184572e-08,0,0.0,0.5,0.5027758064726305,-0.1848044223562627,predicted_worsening,0.25
46,rap_plus_pathways,KIF11,inhibit,1.0,differential_expression_effect,0.6880991043016356,2.0,1,G2-M Checkpoint,0.40940627470332364,0.7769745227716062,0.3675682480682826,-0.3675682480682826,-0.3474024111810695,-4.53945225184572e-08,0,0.0,0.5,0.5107162188174844,-0.1877230658108004,predicted_worsening,0.25
47,rap_plus_pathways,PRC1,inhibit,1.0,differential_expression_effect,0.6915602903572053,2.0,1,G2-M Checkpoint,0.40940627470332364,0.7769745227716062,0.3675682480682826,-0.3675682480682826,-0.3474024111810695,-4.53945225184572e-08,0,0.0,0.5,0.5124468118452693,-0.1883591768581425,predicted_worsening,0.25
48,rap_plus_pathways,TOP2A,inhibit,1.0,differential_expression_effect,0.7809166065664604,4.0,2,E2F Targets;G2-M Checkpoint,0.40940627470332364,0.6853598141687695,0.2759535394654459,-0.2759535394654459,-0.25960268027497724,-1.4434715893296218e-08,0,0.0,0.5,0.7237916366165635,-0.19973286395982853,predicted_worsening,0.25
49,rap_plus_pathways,E2F1,inhibit,1.0,transition_model_effect,0.6874416343554115,3.0,1,G2-M Checkpoint,0.40940627470332364,0.7769745227716062,0.3675682480682826,-0.3675682480682826,-0.3474024111810695,-4.53945225184572e-08,0,0.0,0.5,0.5437208171777057,-0.19985450820826425,predicted_worsening,0.25
50,rap_plus_pathways,CENPF,inhibit,1.0,differential_expression_effect,0.6703024014578206,4.0,1,G2-M Checkpoint,0.40940627470332364,0.7769745227716062,0.3675682480682826,-0.3675682480682826,-0.3474024111810695,-4.53945225184572e-08,0,0.0,0.5,0.5684845340622436,-0.2089568642391728,predicted_worsening,0.25
1,rap_plus_pathways,HMGB2,inhibit,1.0,differential_expression_effect,0.7573902312818401,3.0,1,E2F Targets,0.40940627470332364,0.1729036245164883,-0.23650265018683533,0.23650265018683533,0.2688557263281265,0.4577557255066549,79508,1.0,0.5,0.57869511564092,0.13686292849925472,predicted_suppression,0.5
2,rap_plus_pathways,RRM2,inhibit,1.0,differential_expression_effect,0.6884224623231245,2.0,1,E2F Targets,0.40940627470332364,0.1729036245164883,-0.23650265018683533,0.23650265018683533,0.2688557263281265,0.4577557255066549,79508,1.0,0.5,0.5108778978282289,0.12082397675825542,predicted_suppression,0.5
3,rap_plus_pathways,GINS1,inhibit,1.0,differential_expression_effect,0.6352045905748,2.0,1,E2F Targets,0.40940627470332364,0.1729036245164883,-0.23650265018683533,0.23650265018683533,0.2688557263281265,0.4577557255066549,79508,1.0,0.5,0.48426896195406666,0.1145308929053645,predicted_suppression,0.5
4,rap_plus_pathways,MELK,inhibit,1.0,differential_expression_effect,0.5980906638233262,2.0,1,E2F Targets,0.40940627470332364,0.1729036245164883,-0.23650265018683533,0.23650265018683533,0.2688557263281265,0.4577557255066549,79508,1.0,0.5,0.46571199857832973,0.11014212188758267,predicted_suppression,0.5
5,rap_plus_pathways,KRT80,activate,-1.0,differential_expression_effect,0.6995790414627282,2.0,1,Keratinization R-HSA-6805567,0.40940627470332364,0.27901786449557814,-0.13038841020774544,0.13038841020774544,0.14125515391731963,0.25371086506517465,79508,1.0,0.5,0.5164561873980308,0.0673399012167827,predicted_suppression,0.5
6,rap_plus_pathways,IVL,activate,-1.0,differential_expression_effect,0.6192567491510668,2.0,1,Keratinization R-HSA-6805567,0.40940627470332364,0.27901786449557814,-0.13038841020774544,0.13038841020774544,0.14125515391731963,0.25371086506517465,79508,1.0,0.5,0.4762950412422,0.062103353217403005,predicted_suppression,0.5
7,rap_plus_pathways,CLU,activate,-1.0,differential_expression_effect,0.7603539739481504,2.0,0,,0.40940627470332364,0.29794086400062325,-0.11146541070270032,0.11146541070270032,0.11954609155741436,0.2176128850807605,79508,1.0,0.5,0.44684365364074186,0.04980761137296046,predicted_suppression,0.5
8,rap_plus_pathways,BCAS1,activate,-1.0,differential_expression_effect,0.6837812817613224,3.0,0,,0.40940627470332364,0.29794086400062325,-0.11146541070270032,0.11146541070270032,0.11954609155741436,0.2176128850807605,79508,1.0,0.5,0.4418906408806612,0.04925552177144236,predicted_suppression,0.5
9,rap_plus_pathways,MYO1B,activate,-1.0,differential_expression_effect,0.7054155897786791,2.0,0,,0.40940627470332364,0.29794086400062325,-0.11146541070270032,0.11146541070270032,0.11954609155741436,0.2176128850807605,79508,1.0,0.5,0.4193744615560062,0.04674574659556404,predicted_suppression,0.5
10,rap_plus_pathways,H4C3,inhibit,1.0,differential_expression_effect,0.705187779578552,2.0,0,,0.40940627470332364,0.29794086400062325,-0.11146541070270032,0.11146541070270032,0.11954609155741436,0.2176128850807605,79508,1.0,0.5,0.4192605564559427,0.04673305011680432,predicted_suppression,0.5
11,rap_plus_pathways,PHGDH,inhibit,1.0,differential_expression_effect,0.7003715177248218,2.0,0,,0.40940627470332364,0.29794086400062325,-0.11146541070270032,0.11146541070270032,0.11954609155741436,0.2176128850807605,79508,1.0,0.5,0.41685242552907753,0.046464626814015426,predicted_suppression,0.5
12,rap_plus_pathways,SDC2,activate,-1.0,differential_expression_effect,0.6971779366564773,2.0,0,,0.40940627470332364,0.29794086400062325,-0.11146541070270032,0.11146541070270032,0.11954609155741436,0.2176128850807605,79508,1.0,0.5,0.4152556349949053,0.04628663990131773,predicted_suppression,0.5
13,rap_plus_pathways,DHTKD1,inhibit,1.0,differential_expression_effect,0.6908306961041671,2.0,0,,0.40940627470332364,0.29794086400062325,-0.11146541070270032,0.11146541070270032,0.11954609155741436,0.2176128850807605,79508,1.0,0.5,0.4120820147187502,0.04593289101382169,predicted_suppression,0.5
14,rap_plus_pathways,NUDT3,inhibit,1.0,differential_expression_effect,0.6882075072090454,2.0,0,,0.40940627470332364,0.29794086400062325,-0.11146541070270032,0.11146541070270032,0.11954609155741436,0.2176128850807605,79508,1.0,0.5,0.4107704202711894,0.04578669360004894,predicted_suppression,0.5
15,rap_plus_pathways,ZWINT,inhibit,1.0,differential_expression_effect,0.6869889853380513,2.0,0,,0.40940627470332364,0.29794086400062325,-0.11146541070270032,0.11146541070270032,0.11954609155741436,0.2176128850807605,79508,1.0,0.5,0.4101611593356923,0.04571878207964865,predicted_suppression,0.5
16,rap_plus_pathways,YBX2,inhibit,1.0,differential_expression_effect,0.6835576591719393,2.0,0,,0.40940627470332364,0.29794086400062325,-0.11146541070270032,0.11146541070270032,0.11954609155741436,0.2176128850807605,79508,1.0,0.5,0.4084454962526363,0.04552754498946835,predicted_suppression,0.5
17,rap_plus_pathways,ARHGAP11A,inhibit,1.0,differential_expression_effect,0.6796115438135014,2.0,0,,0.40940627470332364,0.29794086400062325,-0.11146541070270032,0.11146541070270032,0.11954609155741436,0.2176128850807605,79508,1.0,0.5,0.40647243857341736,0.045307617304914095,predicted_suppression,0.5
18,rap_plus_pathways,NUF2,inhibit,1.0,differential_expression_effect,0.6675860052084984,2.0,0,,0.40940627470332364,0.29794086400062325,-0.11146541070270032,0.11146541070270032,0.11954609155741436,0.2176128850807605,79508,1.0,0.5,0.40045966927091586,0.04463740150515017,predicted_suppression,0.5
19,rap_plus_pathways,FBXO17,inhibit,1.0,differential_expression_effect,0.6531246883732527,2.0,0,,0.40940627470332364,0.29794086400062325,-0.11146541070270032,0.11146541070270032,0.11954609155741436,0.2176128850807605,79508,1.0,0.5,0.393229010853293,0.043831433194978904,predicted_suppression,0.5
20,rap_plus_pathways,NCF2,activate,-1.0,differential_expression_effect,0.6524182021795357,2.0,0,,0.40940627470332364,0.29794086400062325,-0.11146541070270032,0.11146541070270032,0.11954609155741436,0.2176128850807605,79508,1.0,0.5,0.3928757677564345,0.04379205880810968,predicted_suppression,0.5
21,rap_plus_pathways,KIF14,inhibit,1.0,differential_expression_effect,0.6503130591297537,2.0,0,,0.40940627470332364,0.29794086400062325,-0.11146541070270032,0.11146541070270032,0.11954609155741436,0.2176128850807605,79508,1.0,0.5,0.3918231962315435,0.04367473349079373,predicted_suppression,0.5
22,rap_plus_pathways,ENC1,activate,-1.0,differential_expression_effect,0.6496829350893555,2.0,0,,0.40940627470332364,0.29794086400062325,-0.11146541070270032,0.11146541070270032,0.11954609155741436,0.2176128850807605,79508,1.0,0.5,0.3915081342113444,0.04363961497331542,predicted_suppression,0.5
23,rap_plus_pathways,H4C8,activate,-1.0,differential_expression_effect,0.6461169056612761,2.0,0,,0.40940627470332364,0.29794086400062325,-0.11146541070270032,0.11146541070270032,0.11954609155741436,0.2176128850807605,79508,1.0,0.5,0.3897251194973047,0.04344087050592603,predicted_suppression,0.5
24,rap_plus_pathways,NCAPH,inhibit,1.0,differential_expression_effect,0.6304158464734002,2.0,0,,0.40940627470332364,0.29794086400062325,-0.11146541070270032,0.11146541070270032,0.11954609155741436,0.2176128850807605,79508,1.0,0.5,0.38187458990336676,0.04256580800050403,predicted_suppression,0.5
25,rap_plus_pathways,RND1,activate,-1.0,differential_expression_effect,0.625772321910648,2.0,0,,0.40940627470332364,0.29794086400062325,-0.11146541070270032,0.11146541070270032,0.11954609155741436,0.2176128850807605,79508,1.0,0.5,0.37955282762199066,0.042307011814256404,predicted_suppression,0.5
26,rap_plus_pathways,KIF20A,inhibit,1.0,differential_expression_effect,0.6085210341331331,2.0,0,,0.40940627470332364,0.29794086400062325,-0.11146541070270032,0.11146541070270032,0.11954609155741436,0.2176128850807605,79508,1.0,0.5,0.3709271837332332,0.041345550875620814,predicted_suppression,0.5
27,rap_plus_pathways,SYTL2,activate,-1.0,differential_expression_effect,0.607813155021956,2.0,0,,0.40940627470332364,0.29794086400062325,-0.11146541070270032,0.11146541070270032,0.11954609155741436,0.2176128850807605,79508,1.0,0.5,0.37057324417764465,0.04130609885769321,predicted_suppression,0.5
28,rap_plus_pathways,GPRC5A,activate,-1.0,differential_expression_effect,0.6065401780514027,2.0,0,,0.40940627470332364,0.29794086400062325,-0.11146541070270032,0.11146541070270032,0.11954609155741436,0.2176128850807605,79508,1.0,0.5,0.369936755692368,0.04123515240727431,predicted_suppression,0.5
29,rap_plus_pathways,ANXA1,activate,-1.0,differential_expression_effect,0.6065387251303759,2.0,0,,0.40940627470332364,0.29794086400062325,-0.11146541070270032,0.11146541070270032,0.11954609155741436,0.2176128850807605,79508,1.0,0.5,0.3699360292318546,0.04123507143205482,predicted_suppression,0.5
30,rap_plus_pathways,GAS2L3,inhibit,1.0,differential_expression_effect,0.6053413605080713,2.0,0,,0.40940627470332364,0.29794086400062325,-0.11146541070270032,0.11146541070270032,0.11954609155741436,0.2176128850807605,79508,1.0,0.5,0.3693373469207023,0.04116833906236179,predicted_suppression,0.5
31,rap_plus_pathways,MACC1,activate,-1.0,differential_expression_effect,0.5963635313460357,2.0,0,,0.40940627470332364,0.29794086400062325,-0.11146541070270032,0.11146541070270032,0.11954609155741436,0.2176128850807605,79508,1.0,0.5,0.3648484323396845,0.0406679803549793,predicted_suppression,0.5
32,rap_plus_pathways,IFI6,activate,-1.0,differential_expression_effect,0.8147518270098308,3.0,1,Interferon Alpha/Beta Signaling R-HSA-909733,0.40940627470332364,0.39092958205683304,-0.018476692646490565,0.018476692646490565,0.018730643704916367,0.036901456263430166,79508,1.0,0.5,0.6073759135049154,0.01122229807471176,predicted_suppression,0.5
33,rap_plus_pathways,ISG15,activate,-1.0,differential_expression_effect,0.6665757308663266,2.0,3,Interferon Alpha Response;Interferon Alpha/Beta Signaling R-HSA-909733;Interferon Gamma Response,0.40940627470332364,0.4494326848098234,0.040026410106499793,-0.040026410106499793,-0.03946055302095469,-4.508436137352784e-10,0,0.0,0.5,0.6999545320998299,-0.028016667157730966,predicted_worsening,0.5
34,rap_plus_pathways,IFI27,activate,-1.0,differential_expression_effect,0.6117934528541784,3.0,3,Interferon Alpha Response;Interferon Alpha/Beta Signaling R-HSA-909733;Interferon Gamma Response,0.40940627470332364,0.4494326848098234,0.040026410106499793,-0.040026410106499793,-0.03946055302095469,-4.508436137352784e-10,0,0.0,0.5,0.7058967264270891,-0.028254511864806358,predicted_worsening,0.5
35,rap_plus_pathways,AURKB,inhibit,1.0,differential_expression_effect,0.6030594551555394,2.0,2,E2F Targets;G2-M Checkpoint,0.40940627470332364,0.6446809692452311,0.23527469454190744,-0.23527469454190744,-0.22217741483211476,-8.85703767459089e-09,0,0.0,0.5,0.5681963942444364,-0.13368223309567298,predicted_worsening,0.5
36,rap_plus_pathways,CDC20,inhibit,1.0,differential_expression_effect,0.6363605104807625,2.0,2,E2F Targets;G2-M Checkpoint,0.40940627470332364,0.6446809692452311,0.23527469454190744,-0.23527469454190744,-0.22217741483211476,-8.85703767459089e-09,0,0.0,0.5,0.5848469219070479,-0.1375996809054555,predicted_worsening,0.5
37,rap_plus_pathways,PLK1,inhibit,1.0,differential_expression_effect,0.6453224467779706,2.0,2,E2F Targets;G2-M Checkpoint,0.40940627470332364,0.6446809692452311,0.23527469454190744,-0.23527469454190744,-0.22217741483211476,-8.85703767459089e-09,0,0.0,0.5,0.5893278900556519,-0.13865393931787032,predicted_worsening,0.5
38,rap_plus_pathways,H2AZ1,inhibit,1.0,differential_expression_effect,0.6153880489342868,3.0,2,E2F Targets;G2-M Checkpoint,0.40940627470332364,0.6446809692452311,0.23527469454190744,-0.23527469454190744,-0.22217741483211476,-8.85703767459089e-09,0,0.0,0.5,0.6076940244671434,-0.1429750259814496,predicted_worsening,0.5
39,rap_plus_pathways,CKS1B,inhibit,1.0,differential_expression_effect,0.6875863313758503,2.0,2,E2F Targets;G2-M Checkpoint,0.40940627470332364,0.6446809692452311,0.23527469454190744,-0.23527469454190744,-0.22217741483211476,-8.85703767459089e-09,0,0.0,0.5,0.6104598323545918,-0.1436257505873306,predicted_worsening,0.5
40,rap_plus_pathways,LMNB1,inhibit,1.0,differential_expression_effect,0.6887235532582613,2.0,2,E2F Targets;G2-M Checkpoint,0.40940627470332364,0.6446809692452311,0.23527469454190744,-0.23527469454190744,-0.22217741483211476,-8.85703767459089e-09,0,0.0,0.5,0.6110284432957973,-0.14375953035283592,predicted_worsening,0.5
41,rap_plus_pathways,MKI67,inhibit,1.0,differential_expression_effect,0.6708860019200854,4.0,2,E2F Targets;G2-M Checkpoint,0.40940627470332364,0.6446809692452311,0.23527469454190744,-0.23527469454190744,-0.22217741483211476,-8.85703767459089e-09,0,0.0,0.5,0.668776334293376,-0.15734614776773062,predicted_worsening,0.5
42,rap_plus_pathways,UBE2C,inhibit,1.0,differential_expression_effect,0.6201602651399948,2.0,1,G2-M Checkpoint,0.40940627470332364,0.7414759869729145,0.3320697122695908,-0.3320697122695908,-0.3127896365597188,-2.8750514993729307e-08,0,0.0,0.5,0.476746799236664,-0.1583131724479674,predicted_worsening,0.5
43,rap_plus_pathways,KNL1,inhibit,1.0,differential_expression_effect,0.6242033036182136,2.0,1,G2-M Checkpoint,0.40940627470332364,0.7414759869729145,0.3320697122695908,-0.3320697122695908,-0.3127896365597188,-2.8750514993729307e-08,0,0.0,0.5,0.47876831847577345,-0.1589844577600459,predicted_worsening,0.5
44,rap_plus_pathways,PBK,inhibit,1.0,differential_expression_effect,0.6421132486951168,2.0,1,G2-M Checkpoint,0.40940627470332364,0.7414759869729145,0.3320697122695908,-0.3320697122695908,-0.3127896365597188,-2.8750514993729307e-08,0,0.0,0.5,0.487723291014225,-0.1619581329142716,predicted_worsening,0.5
45,rap_plus_pathways,CCNA2,inhibit,1.0,differential_expression_effect,0.6722182796119277,2.0,1,G2-M Checkpoint,0.40940627470332364,0.7414759869729145,0.3320697122695908,-0.3320697122695908,-0.3127896365597188,-2.8750514993729307e-08,0,0.0,0.5,0.5027758064726305,-0.1669566173914779,predicted_worsening,0.5
46,rap_plus_pathways,KIF11,inhibit,1.0,differential_expression_effect,0.6880991043016356,2.0,1,G2-M Checkpoint,0.40940627470332364,0.7414759869729145,0.3320697122695908,-0.3320697122695908,-0.3127896365597188,-2.8750514993729307e-08,0,0.0,0.5,0.5107162188174844,-0.16959338783413544,predicted_worsening,0.5
47,rap_plus_pathways,PRC1,inhibit,1.0,differential_expression_effect,0.6915602903572053,2.0,1,G2-M Checkpoint,0.40940627470332364,0.7414759869729145,0.3320697122695908,-0.3320697122695908,-0.3127896365597188,-2.8750514993729307e-08,0,0.0,0.5,0.5124468118452693,-0.17016806536292772,predicted_worsening,0.5
48,rap_plus_pathways,TOP2A,inhibit,1.0,differential_expression_effect,0.7809166065664604,4.0,2,E2F Targets;G2-M Checkpoint,0.40940627470332364,0.6446809692452311,0.23527469454190744,-0.23527469454190744,-0.22217741483211476,-8.85703767459089e-09,0,0.0,0.5,0.7237916366165635,-0.17028985621694925,predicted_worsening,0.5
